	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
116	120.628453,31.278914	东吴北路288号	姑苏区	苏州市	B020017234	[]	沃尔玛(苏州市南门店)	江苏省	0512-65642550;0512-65252918	购物服务;超级市场;沃尔玛	060402	120.628453	31.278914	沃尔玛
117	121.566400,38.946058	华北路10c-b1-2号东特购物广场B1层	甘井子区	大连市	B019B0B2WN	[]	沃尔玛(大连周水前店)	辽宁省	0411-39903666;0411-39903668	购物服务;超级市场;沃尔玛	060402	121.566400	38.946058	沃尔玛
118	100.226387,25.595190	洱河南路和泰安路东南角中民城市广场1-2层	大理市	大理白族自治州	B03680IAM2	[]	沃尔玛(大理泰安路店)	云南省	0872-2186091;0872-2186090	购物服务;超级市场;沃尔玛	060402	100.226387	25.595190	沃尔玛
119	106.462794,29.564131	沙坪坝正街8号欣阳广场	沙坪坝区	重庆市	B00178X9UF	[]	沃尔玛(沙正街店)	重庆市	023-65472818;023-65472817	购物服务;超级市场;沃尔玛	060402	106.462794	29.564131	沃尔玛
120	114.109817,22.540358	蔡屋围都市名园裙楼	罗湖区	深圳市	B02F38IYN8	[]	沃尔玛(深圳嘉宾店)	广东省	0755-82484640	购物服务;超级市场;沃尔玛	060402	114.109817	22.540358	沃尔玛
121	115.921693,28.654171	解放西路81号凯德广场2层	青云谱区	南昌市	B031703YX6	[]	沃尔玛(南昌解放西路店)	江西省	0791-88230084;0791-88230085	购物服务;超级市场;沃尔玛	060402	115.921693	28.654171	沃尔玛
122	125.291229,43.830385	前进大街2058号	朝阳区	长春市	B01AF0CMHK	[]	沃尔玛(长春前进广场店)	吉林省	0431-85162331;0431-85162333	购物服务;超级市场;沃尔玛	060402	125.291229	43.830385	沃尔玛
123	106.708706,26.556874	沙冲北路贵铁新苑8号	南明区	贵阳市	B0353006FA	[]	沃尔玛(贵阳沙冲路店)	贵州省	0851-85765808	购物服务;超级市场;沃尔玛	060402	106.708706	26.556874	沃尔玛
124	113.267165,23.173247	云城东路505号万达广场B1层	白云区	广州市	B00140W71V	[]	沃尔玛(广州白云新城店)	广东省	020-36689455;020-36689456;020-36689429	购物服务;超级市场;沃尔玛	060402	113.267165	23.173247	沃尔玛
125	102.542152,24.344423	东风中路1号美佳华商业广场B1层	红塔区	玉溪市	B036D00JB7	[]	沃尔玛(玉溪东风广场店)	云南省	0877-2662719;0877-2662718	购物服务;超级市场;沃尔玛	060402	102.542152	24.344423	沃尔玛
126	118.159389,24.474238	莲前东路117号加州商业广场B2层	思明区	厦门市	B025003JYP	[]	沃尔玛(厦门洪文店)	福建省	0592-5955266;0592-5955286	购物服务;超级市场;沃尔玛	060402	118.159389	24.474238	沃尔玛
127	121.593350,38.988548	中华西路6号华南国际商城F1层	甘井子区	大连市	B019B09OTM	[]	沃尔玛(华南国际商城)	辽宁省	0411-86530601;0411-86530643	购物服务;超级市场;沃尔玛	060402	121.593350	38.988548	沃尔玛
128	118.623741,24.740453	九二路1118号狮城国际广场2-3层	石狮市	泉州市	B025303CGB	[]	沃尔玛(石狮九二路店)	福建省	0595-83070088;0595-83070066	购物服务;超级市场;沃尔玛	060402	118.623741	24.740453	沃尔玛
129	115.998085,29.708707	庐山南路265号名湖广场2-3层	浔阳区	九江市	B031803YWW	[]	沃尔玛(九江庐山南路店)	江西省	0792-8188960;0792-8188222	购物服务;超级市场;沃尔玛	060402	115.998085	29.708707	沃尔玛
130	123.490223,41.769585	长青街121号新生活广场F3层	沈河区	沈阳市	B00180K74Y	[]	沃尔玛(沈阳长青店)	辽宁省	024-24254000;024-24252200	购物服务;超级市场;沃尔玛	060402	123.490223	41.769585	沃尔玛
131	113.600862,34.746461	中原中路171号万达广场郑州中原店B1层	中原区	郑州市	B017316FGQ	[]	沃尔玛(郑州中原西路店)	河南省	0371-55952566	购物服务;超级市场;沃尔玛	060402	113.600862	34.746461	沃尔玛
132	108.997718,34.247330	金花南路6号立丰国际购物广场B1层	碑林区	西安市	B001D09N35	[]	沃尔玛(西安金花南路店)	陕西省	029-82630102;029-82630100	购物服务;超级市场;沃尔玛	060402	108.997718	34.247330	沃尔玛
133	110.367394,21.265159	椹川大道376号凯德广场·湛江第2-3层	赤坎区	湛江市	B02F701WP2	[]	沃尔玛(湛江康顺路店)	广东省	0759-3273599;0759-3273589	购物服务;超级市场;沃尔玛	060402	110.367394	21.265159	沃尔玛
134	126.684384,45.766828	先锋路475号	道外区	哈尔滨市	B01C30JH4Y	[]	沃尔玛(哈尔滨先锋路店)	黑龙江省	0451-82298498;0451-82298499	购物服务;超级市场;沃尔玛	060402	126.684384	45.766828	沃尔玛
135	119.493339,32.180522	丁卯桥路198号沃得购物广场2-3层	京口区	镇江市	B01FF01UWW	[]	沃尔玛(镇江谷阳路店)	江苏省	0511-88877588;0511-88877599	购物服务;超级市场;沃尔玛	060402	119.493339	32.180522	沃尔玛
136	121.521078,29.871055	环城西路南段256号1-2层	海曙区	宁波市	B023E057ZX	[]	沃尔玛(植物医生店)	浙江省	15869330612;0574-87162662	购物服务;超级市场;沃尔玛	060402	121.521078	29.871055	沃尔玛
137	113.869802,22.579929	西乡大道258-4号大益广场	宝安区	深圳市	B02F305JXV	[]	沃尔玛(大益店)	广东省	0755-27794577;0755-27794572	购物服务;超级市场;沃尔玛	060402	113.869802	22.579929	沃尔玛
138	120.683690,30.519752	联合路97号正翔商业广场2-3层	海宁市	嘉兴市	B023D03QZ9	[]	沃尔玛(海宁联合路店)	浙江省	0573-89230928;0573-89230927	购物服务;超级市场;沃尔玛	060402	120.683690	30.519752	沃尔玛
139	118.159644,24.474564	莲前东路288号瑞景商业广场B1层	思明区	厦门市	B02500QFP7	[]	沃尔玛(瑞景商业广场)	福建省	0592-3300888;0592-3300900	购物服务;超级市场;沃尔玛	060402	118.159644	24.474564	沃尔玛
140	108.928299,34.259056	西大街276号安定广场3号楼1层	莲湖区	西安市	B001D089U1	[]	沃尔玛(莲湖店)	陕西省	029-87621892	购物服务;超级市场;沃尔玛	060402	108.928299	34.259056	沃尔玛
141	114.353248,36.110050	人民大道86号深国投商业中心2-3层	北关区	安阳市	B0174027J5	[]	沃尔玛(安阳人民大道店)	河南省	0372-3700165;0372-3700166	购物服务;超级市场;沃尔玛	060402	114.353248	36.110050	沃尔玛
142	119.331552,26.074559	福马路199号	晋安区	福州市	B024F032TV	[]	沃尔玛(五里亭店)	福建省	0591-83215153	购物服务;超级市场;沃尔玛	060402	119.331552	26.074559	沃尔玛
143	121.345445,31.259929	曹安公路2200号嘉联华购物广场2-3层	嘉定区	上海市	B00155N9K1	[]	沃尔玛(上海江桥店)	上海市	021-39112500;021-39112550	购物服务;超级市场;沃尔玛	060402	121.345445	31.259929	沃尔玛
144	120.319252,31.540789	五星家园123号	梁溪区	无锡市	B01FE16UK2	[]	沃尔玛(金城店)	江苏省	0510-85853399;0510-85853012	购物服务;超级市场;沃尔玛	060402	120.319252	31.540789	沃尔玛
145	114.101053,22.821729	塘厦大道79号盈锋购物广场2层	东莞市	东莞市	B03017WF47	[]	沃尔玛(东莞塘厦莲湖店)	广东省	0769-82134366;0769-82134318	购物服务;超级市场;沃尔玛	060402	114.101053	22.821729	沃尔玛
146	115.904211,28.692835	青山南路蓝海大厦2-3层	东湖区	南昌市	B031704Y0I	[]	沃尔玛(南昌青山南路店)	江西省	0791-86862573;0791-86862508	购物服务;超级市场;沃尔玛	060402	115.904211	28.692835	沃尔玛
147	118.097168,24.468182	禾祥西路609号聚祥广场2层	思明区	厦门市	B02500QG5X	[]	沃尔玛(聚祥店)	福建省	0592-2296315;0592-3221660	购物服务;超级市场;沃尔玛	060402	118.097168	24.468182	沃尔玛
148	119.918938,28.444997	解放街198-200号金汇广场地下第一层	莲都区	丽水市	B02420JINW	[]	沃尔玛(金汇广场)	浙江省	0578-2668866;0578-2668868	购物服务;超级市场;沃尔玛	060402	119.918938	28.444997	沃尔玛
149	102.738239,25.052574	新迎小区新草房村6号	盘龙区	昆明市	B036706ZQD	[]	沃尔玛(新迎店)	云南省	0871-63370396	购物服务;超级市场;沃尔玛	060402	102.738239	25.052574	沃尔玛
150	125.319984,43.889638	重庆路1388号万达广场2-3层	朝阳区	长春市	B01AF0CMHO	[]	沃尔玛(长春重庆路店)	吉林省	0431-88403841	购物服务;超级市场;沃尔玛	060402	125.319984	43.889638	沃尔玛
151	120.709529,30.763308	洪兴路1766号江南摩尔B1层	秀洲区	嘉兴市	B023D02TMP	[]	沃尔玛(嘉兴洪兴路店)	浙江省	0573-82771660	购物服务;超级市场;沃尔玛	060402	120.709529	30.763308	沃尔玛
152	114.222965,30.583594	解放大道201号南国西汇城市广场G栋2-3层(轻轨宗关车站旁)	硚口区	武汉市	B001B0JD3R	[]	沃尔玛(宗关西汇店)	湖北省	027-83988808	购物服务;超级市场;沃尔玛	060402	114.222965	30.583594	沃尔玛
153	115.905351,28.630810	三店西路沃尔玛一楼	青云谱区	南昌市	B03170RYE8	[]	沃尔玛(三店西路店)	江西省	0791-82171976	购物服务;超级市场;沃尔玛	060402	115.905351	28.630810	沃尔玛
154	116.332638,40.030211	清河中街68号华润·五彩城西区F2层L201	海淀区	北京市	B0FFG8MRD9	[]	沃尔玛(北京清河店)	北京市	010-82816936;010-82816921	购物服务;超级市场;沃尔玛	060402	116.332638	40.030211	沃尔玛
155	126.670557,45.757589	十字街58号	南岗区	哈尔滨市	B01C30IA12	[]	沃尔玛(十字街店)	黑龙江省	0451-58806086	购物服务;超级市场;沃尔玛	060402	126.670557	45.757589	沃尔玛
156	119.967548,30.534786	武康镇永安街158号正翔商业广场2-3层	德清县	湖州市	B023C02W8P	[]	沃尔玛(德清永安街店)	浙江省	0572-8079855	购物服务;超级市场;沃尔玛	060402	119.967548	30.534786	沃尔玛
157	121.513780,31.302528	淞沪路125号	杨浦区	上海市	B00155H8P1	[]	沃尔玛(上海五角场店)	上海市	021-65115099;021-65115133	购物服务;超级市场;沃尔玛	060402	121.513780	31.302528	沃尔玛
158	121.348990,31.281854	武威路1178号白丽生活广场B1-2层	普陀区	上海市	B00155QI1V	[]	沃尔玛(上海桃浦店)	上海市	021-36395059	购物服务;超级市场;沃尔玛	060402	121.348990	31.281854	沃尔玛
159	113.776953,23.032401	岗贝东城大道世博广场B区1-3层	东莞市	东莞市	B03018J0OI	[]	沃尔玛(世博店)	广东省	0769-22762315	购物服务;超级市场;沃尔玛	060402	113.776953	23.032401	沃尔玛
160	114.417629,23.115600	江北文明一路5号乐合城	惠城区	惠州市	B02F00PQW8	[]	沃尔玛(惠州文明一路店)	广东省	0752-7215798;0752-7215799	购物服务;超级市场;沃尔玛	060402	114.417629	23.115600	沃尔玛
161	118.119697,24.475706	湖滨南路388号厦门国贸大厦	思明区	厦门市	B02500QEUS	[]	沃尔玛(富山店)	福建省	0592-5167315;0592-5166597	购物服务;超级市场;沃尔玛	060402	118.119697	24.475706	沃尔玛
162	120.752475,30.765986	建国中路618号华庭街B1层0710号	南湖区	嘉兴市	B023D030QZ	[]	沃尔玛(华庭店)	浙江省	0573-82055913;0573-82055931	购物服务;超级市场;沃尔玛	060402	120.752475	30.765986	沃尔玛
163	102.251858,27.877943	航天大道二段世纪Mall大厦2-3层	西昌市	凉山彝族自治州	B034202VJR	[]	沃尔玛(航天大道店)	四川省	0834-2899036;0834-2899037	购物服务;超级市场;沃尔玛	060402	102.251858	27.877943	沃尔玛
164	112.473675,23.056686	端州四路8号凯德广场	端州区	肇庆市	B02F602OM3	[]	沃尔玛(肇庆端州四路店)	广东省	0758-2213099	购物服务;超级市场;沃尔玛	060402	112.473675	23.056686	沃尔玛
165	121.382895,31.315405	聚丰园路205号聚丰购物广场F2层	宝山区	上海市	B00156E37W	[]	沃尔玛(聚丰购物广场)	上海市	[]	购物服务;超级市场;沃尔玛	060402	121.382895	31.315405	沃尔玛
166	112.255264,30.307876	北京中路美佳华购物广场2-3层	沙市区	荆州市	B02CC021SD	[]	沃尔玛(荆州北京中路店)	湖北省	0716-8116740;0716-8116793;0716-8116750	购物服务;超级市场;沃尔玛	060402	112.255264	30.307876	沃尔玛
167	121.430397,31.269281	平利路18号(志丹路平利路口)	普陀区	上海市	B00156E0A4	[]	沃尔玛(甘泉店)	上海市	021-56077377	购物服务;超级市场;沃尔玛	060402	121.430397	31.269281	沃尔玛
168	119.334815,26.027811	则徐大道379号(近白湖亭公交总站)	仓山区	福州市	B024F0U8WR	[]	沃尔玛(则徐大道店)	福建省	0591-38253580	购物服务;超级市场;沃尔玛	060402	119.334815	26.027811	沃尔玛
169	119.969851,31.817895	通江中路88号万达广场B1层	新北区	常州市	B02070RYIT	[]	沃尔玛(万达广场)	江苏省	0519-88063986;0519-88063958	购物服务;超级市场;沃尔玛	060402	119.969851	31.817895	沃尔玛
170	101.543434,25.034227	鹿城镇龙江社区府后街1号紫溪商业中心2-3层	楚雄市	楚雄彝族自治州	B036E14F8I	[]	沃尔玛(楚雄府后街店)	云南省	0878-3164555;0878-3164505	购物服务;超级市场;沃尔玛	060402	101.543434	25.034227	沃尔玛
171	119.649712,29.100650	八一北街108号时代广场B1层	婺城区	金华市	B024304M3V	[]	沃尔玛(金华时代广场店)	浙江省	0579-82330542;0579-82330565;0579-82329900	购物服务;超级市场;沃尔玛	060402	119.649712	29.100650	沃尔玛
172	121.378002,31.187544	虹中路535号	闵行区	上海市	B00156E1J4	[]	沃尔玛(虹桥店)	上海市	021-64066191	购物服务;超级市场;沃尔玛	060402	121.378002	31.187544	沃尔玛
173	102.706227,24.987129	前兴路光辉城市B1层	西山区	昆明市	B03670VPGZ	[]	沃尔玛(昆明前兴路店)	云南省	0871-64626400;0871-64626510	购物服务;超级市场;沃尔玛	060402	102.706227	24.987129	沃尔玛
174	121.526044,31.142096	东明路2766号三林城市商业广场B1层	浦东新区	上海市	B00155R3SI	[]	沃尔玛(上海三林店)	上海市	021-50113438;021-50113428	购物服务;超级市场;沃尔玛	060402	121.526044	31.142096	沃尔玛
175	118.188718,39.624149	增盛路18号万达广场B1层	路南区	唐山市	B013B0QFYP	[]	沃尔玛(唐山新华东道店)	河北省	0315-5105228	购物服务;超级市场;沃尔玛	060402	118.188718	39.624149	沃尔玛
176	125.365611,43.846019	临河街3157号天地十二坊天地大厦B1层	二道区	长春市	B01AF0CMDC	[]	沃尔玛(长春临河街店)	吉林省	0431-87079588;0431-87079528;0431-87079589	购物服务;超级市场;沃尔玛	060402	125.365611	43.846019	沃尔玛
177	106.567770,29.529474	南坪街道南坪正街1号天龙广场B1层	南岸区	重庆市	B00178VRO2	[]	沃尔玛(天龙广场店)	重庆市	023-62828903;023-62828080	购物服务;超级市场;沃尔玛	060402	106.567770	29.529474	沃尔玛
178	106.087047,30.789586	模范街2号大都会广场B1	顺庆区	南充市	B033101HVJ	[]	沃尔玛(五星店)	四川省	0817-8123828;0817-8123829	购物服务;超级市场;沃尔玛	060402	106.087047	30.789586	沃尔玛
179	106.554599,29.562645	人民路169号B1层	渝中区	重庆市	B00178VR61	[]	沃尔玛(大礼堂店)	重庆市	023-63601989	购物服务;超级市场;沃尔玛	060402	106.554599	29.562645	沃尔玛
180	119.500244,25.955924	广场路39号长山湖购物广场2层	长乐市	福州市	B024F05NH3	[]	沃尔玛(长乐长山湖店)	福建省	0591-27529789;0591-27529788	购物服务;超级市场;沃尔玛	060402	119.500244	25.955924	沃尔玛
181	113.859228,22.760072	东方大道东方华府小区B1层	宝安区	深圳市	B0FFGXDQLV	[]	沃尔玛(松岗东方分店)	广东省	[]	购物服务;超级市场;沃尔玛	060402	113.859228	22.760072	沃尔玛
182	110.365707,21.268363	中山一路2号世贸大厦1-3层	赤坎区	湛江市	B02F70O0L6	[]	沃尔玛(世贸店)	广东省	0759-3215300	购物服务;超级市场;沃尔玛	060402	110.365707	21.268363	沃尔玛
183	121.580991,29.860777	中兴路671-677号	鄞州区	宁波市	B023E0Y55E	[]	沃尔玛(华侨店)	浙江省	0574-27862001	购物服务;超级市场;沃尔玛	060402	121.580991	29.860777	沃尔玛
184	120.559783,30.628606	梧桐街道振兴中路2号	桐乡市	嘉兴市	B023D02TEF	[]	沃尔玛(桐乡振兴中路店)	浙江省	0573-88032137	购物服务;超级市场;沃尔玛	060402	120.559783	30.628606	沃尔玛
185	113.583039,24.796572	新华南路16号世纪购物广场2-3层	武江区	韶关市	B02EF0IAG9	[]	沃尔玛(韶关新华南路店)	广东省	0751-8528009;0751-8528008	购物服务;超级市场;沃尔玛	060402	113.583039	24.796572	沃尔玛
186	120.667265,28.019407	飞霞北路276号欧洲城H幢2-3层	鹿城区	温州市	B02410WL9W	[]	沃尔玛(温州欧洲城店)	浙江省	0577-88067569	购物服务;超级市场;沃尔玛	060402	120.667265	28.019407	沃尔玛
187	113.584150,37.865094	桃北东路新天地广场1-2层	城区	阳泉市	B01610086R	[]	沃尔玛(阳泉桃北东路店)	山西省	0353-2936336;0353-2936300	购物服务;超级市场;沃尔玛	060402	113.584150	37.865094	沃尔玛
188	113.881473,22.561179	罗田路18-10号君逸世家B1-1层	宝安区	深圳市	B02F37VKHG	[]	沃尔玛(深圳新安罗田路店)	广东省	0755-21500050;0755-21500051	购物服务;超级市场;沃尔玛	060402	113.881473	22.561179	沃尔玛
189	113.327895,23.185824	云景路4号	白云区	广州市	B00140KWRB	[]	沃尔玛(云景店)	广东省	020-87282232;020-87282100	购物服务;超级市场;沃尔玛	060402	113.327895	23.185824	沃尔玛
190	113.121521,23.037303	锦华路85号世纪东方广场B1层	禅城区	佛山市	B02F50UVNX	[]	沃尔玛(怡东店)	广东省	0757-82136130	购物服务;超级市场;沃尔玛	060402	113.121521	23.037303	沃尔玛
191	118.396509,24.959728	成功街1309号东方伟业城市广场2-3层	南安市	泉州市	B02530Q7GS	[]	沃尔玛(南安成功街店)	福建省	0595-26522301	购物服务;超级市场;沃尔玛	060402	118.396509	24.959728	沃尔玛
192	126.615638,45.778383	友谊路187号万达广场C座2-4层	道里区	哈尔滨市	B01C30IIAT	[]	沃尔玛(哈尔滨友谊路店)	黑龙江省	0451-85982100;0451-85982000	购物服务;超级市场;沃尔玛	060402	126.615638	45.778383	沃尔玛
193	114.174091,30.507117	东风大道111号经开万达广场万达百货	蔡甸区	武汉市	B001B16GTQ	[]	沃尔玛(武汉沌口店)	湖北省	027-84599800	购物服务;超级市场;沃尔玛	060402	114.174091	30.507117	沃尔玛
